Date,Close,High,Low,Open,Volume
2011-07-08,0.35364970564842224,0.35800444535613835,0.35067015265310364,0.3554832788241809,619516000
2011-07-11,0.3412730097770691,0.3483780935589048,0.3403562371120673,0.34700293456140213,714388000
2011-07-12,0.3366892635822296,0.34287757785626655,0.3309593631968771,0.339668817247077,867604000
2011-07-13,0.3360016644001007,0.3435651382455651,0.33279293116739206,0.34127317813011043,634368000
2011-07-14,0.3227081894874573,0.3394394985697197,0.32110382337213045,0.33737674603891543,1088996000
2011-07-15,0.32316669821739197,0.32660463861815636,0.3165200243715094,0.32454188530662637,827736000
2011-07-18,0.3162907361984253,0.322479021866303,0.312165203312402,0.32064547598123894,818200000
2011-07-19,0.3259170353412628,0.3266046014853867,0.31720755452941707,0.31720755452941707,602224000
2011-07-20,0.32179155945777893,0.3288966203564673,0.3208747588976646,0.32706307388088535,662956000
2011-07-21,0.3369184732437134,0.33921043341633833,0.31743678445408086,0.3222499117455214,1143420000
2011-07-22,0.3437943458557129,0.3449403259156725,0.3355432784950759,0.33989801911631423,737192000
2011-07-25,0.33829352259635925,0.3398979160516706,0.33348042419735985,0.33852272946777845,566920000
2011-07-26,0.33004263043403625,0.3369185117374978,0.3252295025926838,0.32866744324441455,698276000
2011-07-27,0.3176659941673279,0.32706304188587215,0.31674919369689974,0.3254586478932031,652212000
2011-07-28,0.3169782757759094,0.3236249467871265,0.3114775570872343,0.31651988938243064,648176000
2011-07-29,0.3169782757759094,0.3199578283169864,0.3121651503386074,0.3137695163769381,677656000
2011-08-01,0.33393895626068115,0.33485572950157266,0.32156235357470486,0.3243127006197029,1019620000
2011-08-02,0.3305008113384247,0.35250362874292285,0.3305008113384247,0.33164679084236093,1356432000
2011-08-03,0.3394395411014557,0.3405855209448962,0.32797974266705093,0.33118850262207306,765236000
2011-08-04,0.30712297558784485,0.3332513389624491,0.30712297558784485,0.3332513389624491,979732000
2011-08-05,0.29680898785591125,0.31812424107577253,0.28878713070367273,0.31422791592343274,1270588000
2011-08-08,0.2734310030937195,0.2924542985740902,0.2715974301407178,0.2823696609937362,1084180000
2011-08-09,0.2963506877422333,0.29680907424846537,0.27503545564043186,0.2787025750126054,1329832000
2011-08-10,0.28282806277275085,0.2958922536964657,0.28122369659754565,0.28764118862067867,1140052000
2011-08-11,0.30735206604003906,0.31147759877816594,0.2828280764998514,0.2828280764998514,1078792000
2011-08-12,0.29520460963249207,0.3405854324247744,0.2903914846120752,0.34012704607099836,3195784000
2011-08-15,0.30643534660339355,0.3071229400667855,0.29657991315429166,0.29818427968732725,864152000
2011-08-16,0.2977258563041687,0.30712290205541404,0.29222513660015376,0.3029973691079816,716868000
2011-08-17,0.2936003804206848,0.3036850215102646,0.2897040536161673,0.2986426873043146,553328000
2011-08-18,0.273660272359848,0.28305731881029056,0.2704515121298427,0.28030697241479813,802564000
2011-08-19,0.26884713768959045,0.2839740833989113,0.2670135643729582,0.26907634460003804,761332000
2011-08-22,0.273660272359848,0.2796193789853458,0.27068071904709917,0.27641061875534045,611876000
2011-08-23,0.3032264709472656,0.3034556777887056,0.2798484660127058,0.28030687969558576,938312000
2011-08-24,0.29887184500694275,0.30345576456814516,0.29107916535950923,0.302538991584831,687500000
2011-08-25,0.28603681921958923,0.2981842098188244,0.28557843279217343,0.2929126975977625,690968000
2011-08-26,0.29818424582481384,0.3011637989462681,0.27984854061332193,0.2848908738906977,732660000
2011-08-29,0.30620619654655457,0.3073521767576114,0.2995595222513542,0.30666461048883603,601528000
2011-08-30,0.31354039907455444,0.31606153840025214,0.30208057302911695,0.3041433531926681,684760000
2011-08-31,0.30506011843681335,0.3190410834539204,0.30253897917495637,0.31583235082162436,705808000
2011-09-01,0.3043724596500397,0.31583228294232174,0.3041432801240255,0.30918558488635195,762312000
2011-09-02,0.2961215376853943,0.30162223095345125,0.29382955028099794,0.29749669734124884,471356000
2011-09-06,0.30208060145378113,0.3027681949063315,0.2837449217714662,0.28649526825934984,696248000
2011-09-07,0.3266046643257141,0.3355433264646704,0.3176660295090815,0.3266046643257141,1606620000
2011-09-08,0.32500025629997253,0.33118857058225015,0.31972874247396427,0.32339588965440136,880164000
2011-09-09,0.31812435388565063,0.33095934080956235,0.3153740073511891,0.32224988734850213,869828000
2011-09-12,0.32568785548210144,0.32843820225415504,0.31376964059933454,0.31376964059933454,916480000
2011-09-13,0.33302202820777893,0.3346264217486198,0.32339580357429887,0.3284381091135205,853836000
2011-09-14,0.3502117693424225,0.3545665090893409,0.34150231717089996,0.34173152406580093,1547192000
2011-09-15,0.3552541136741638,0.3598380608133373,0.3520453807312914,0.35800448742213137,752908000
2011-09-16,0.3543373644351959,0.36900592522759135,0.3525037909208566,0.35594173101437315,1391588000
2011-09-19,0.34700313210487366,0.35089945913270887,0.3380644705820875,0.34837829188523334,968204000
2011-09-20,0.3380644917488098,0.35273305491398654,0.3364601249101108,0.3513578677252025,792436000
2011-09-21,0.3316468596458435,0.3458570029782288,0.33141765276858237,0.33989792471487357,715252000
2011-09-22,0.3096441328525543,0.3190411813808293,0.30368505223172887,0.3185827947672771,1314632000
2011-09-23,0.31606167554855347,0.32500033882472246,0.3059770592251254,0.30781063328092884,1011440000
2011-09-26,0.31674912571907043,0.32087465864481074,0.30253898103913374,0.3199578856934528,972124000
2011-09-27,0.31720754504203796,0.32752139208555947,0.3146864055035787,0.32477104562436865,781388000
2011-09-28,0.3075813353061676,0.32591704311880687,0.30253902863579335,0.3178951555819727,1236532000
2011-09-29,0.30001768469810486,0.3183533816969055,0.2922250086922115,0.31308187120045183,866416000
2011-09-30,0.2867244482040405,0.29680906015144237,0.2862660343972643,0.2952046937946714,677784000
2011-10-03,0.270680695772171,0.2919959536407813,0.270680695772171,0.2830572944711401,949896000
2011-10-04,0.29566314816474915,0.29566314816474915,0.26288808350459947,0.2640340636400318,1361548000
2011-10-05,0.30620619654655457,0.30895657091094975,0.2890164933807018,0.29497557408480335,856708000
2011-10-06,0.31835341453552246,0.31927018718499256,0.30735197880804616,0.30781039245508707,773192000
2011-10-07,0.3243124485015869,0.32912557258038877,0.31308186208078564,0.31972853121598604,806976000
2011-10-10,0.33875200152397156,0.33875200152397156,0.32912574822900603,0.3298133416532631,534376000
2011-10-11,0.3350850045681,0.34150250052545855,0.3339390241229405,0.3360017779952959,816080000
2011-10-12,0.33485570549964905,0.34173161360277515,0.33462652586701513,0.3415024066478197,612064000
2011-10-13,0.3543373644351959,0.355024957918363,0.3323345369077624,0.33325131000377245,854832000
2011-10-14,0.360296368598938,0.3641926941273809,0.35158691738562875,0.3605255481463103,702452000
2011-10-17,0.3424190580844879,0.3561708420793166,0.34058548506368996,0.3561708420793166,611780000
2011-10-18,0.3547956645488739,0.3557124647438548,0.3385227411416653,0.3405854937663256,590916000
2011-10-19,0.3476906418800354,0.361442428707034,0.3467738688419836,0.35525411507207355,557568000
2011-10-20,0.3302716612815857,0.33966870575811375,0.3172074708331659,0.33829351918807654,990308000
2011-10-21,0.3318760395050049,0.33989792502643923,0.3263753476688175,0.3343972058679396,628428000
2011-10-24,0.34425264596939087,0.34952415838593087,0.33256364136412014,0.33325123469189716,535256000
2011-10-25,0.33118847012519836,0.34218988100720943,0.3305008768221392,0.3394395077949727,577996000
2011-10-26,0.3350850045681,0.3394397193307742,0.32545874697089755,0.3376061724763823,503116000
2011-10-27,0.3495240807533264,0.35296201930629995,0.33966865143700753,0.347461328550465,577732000
2011-10-28,0.35754603147506714,0.36075479136236727,0.3456278468192867,0.3465446197457644,490156000
2011-10-31,0.3392104208469391,0.34814908158234775,0.3392104208469391,0.3460863011100291,519984000
2011-11-01,0.32224979996681213,0.3277504915441603,0.31904104044476655,0.32683371872203926,790824000
2011-11-02,0.31674912571907043,0.3270629716945786,0.31010245351593846,0.32545857804622996,961608000
2011-11-03,0.3357725739479065,0.3364601676296005,0.31170695902257733,0.32018720823726504,749372000
2011-11-04,0.3396686017513275,0.340814581101355,0.32752121517657534,0.33279272565116247,654840000
2011-11-07,0.3378352224826813,0.34287755636357764,0.33004256937599896,0.33714762901507556,613536000
2011-11-08,0.34562787413597107,0.3476906270447325,0.3366892144459336,0.34218993440649115,549728000
2011-11-09,0.3282089829444885,0.3419607424643688,0.3268337960635735,0.3376060295453337,532244000
2011-11-10,0.3316468596458435,0.33966871783761243,0.3233957945768135,0.3362307786125686,990484000
2011-11-11,0.3433358669281006,0.34608621286761054,0.3224789971967391,0.3410439074247903,1751560000
2011-11-14,0.3366892635822296,0.3467739046538422,0.3357724904495013,0.3433359644226307,500292000
2011-11-15,0.34104403853416443,0.3435651785636336,0.3325637632539489,0.333480563801111,505660000
2011-11-16,0.3341679573059082,0.3435650009530334,0.3330219777061275,0.33462637100366754,512420000
2011-11-17,0.32224979996681213,0.3343971901326262,0.3162906946560925,0.33348041731050515,657504000
2011-11-18,0.31927022337913513,0.32408334864025884,0.31583228457042073,0.32408334864025884,501352000
2011-11-21,0.3353140652179718,0.33852279813484115,0.3094148856758362,0.3142280123734573,1330788000
2011-11-22,0.34562787413597107,0.3474614474561569,0.33714760094540097,0.3389811742655869,1287480000
2011-11-23,0.3309593200683594,0.34448189960900677,0.33073011315388595,0.341960732839066,825340000
2011-11-25,0.32179155945777893,0.33416813477957374,0.3208747588976646,0.32660465993966653,406620000
2011-11-28,0.33989793062210083,0.34494023610866825,0.3323344587310933,0.3323344587310933,690616000
2011-11-29,0.3417314887046814,0.34608620067867585,0.3362307696970809,0.3394395019597809,623440000
2011-11-30,0.35823360085487366,0.3591504010423049,0.34906576291443436,0.35204531570953956,730324000
2011-12-01,0.3625883460044861,0.36350511888410436,0.3536496874778011,0.3552540536782894,529760000
2011-12-02,0.360296368598938,0.3678598401084516,0.35685842948755103,0.3664846535349722,546464000
2011-12-05,0.3547956645488739,0.3667138758274386,0.3518161117292327,0.36625548939110436,644696000
2011-12-06,0.34975355863571167,0.3575462144659683,0.3460864104083391,0.356858648080373,573832000
2011-12-07,0.3476906418800354,0.3502118087181539,0.3403563756086689,0.3474614622816811,510016000
2011-12-08,0.3366892635822296,0.34998263794071155,0.3355432835051591,0.344252737555359,491488000
2011-12-09,0.3415023982524872,0.3442527450327315,0.32958418333422707,0.33416810374207456,555840000
2011-12-12,0.33302202820777893,0.33554319463854626,0.3268337428949927,0.33416800798134355,573208000
2011-12-13,0.3238542675971985,0.34150238219547585,0.3217915144395835,0.3373768485579263,516596000
2011-12-14,0.31124845147132874,0.3229374575538125,0.3078105117202825,0.32110388422212455,636020000
2011-12-15,0.3084981143474579,0.3185827552048873,0.30781054817367465,0.3165200020388984,435148000
2011-12-16,0.3096441328525543,0.31697842795868264,0.30826897301189754,0.3110193200155341,619116000
2011-12-19,0.3016221225261688,0.31468631215554116,0.30047614289708774,0.3110191664135578,463276000
2011-12-20,0.3185827136039734,0.3197286935070615,0.3084980740634083,0.3084980740634083,445208000
2011-12-21,0.3144572079181671,0.32018710793342087,0.3082689213661567,0.3167491679242686,548424000
2011-12-22,0.32797977328300476,0.3288965463144094,0.31537399382844683,0.31537399382844683,576560000
2011-12-23,0.3247710168361664,0.3300425296908591,0.32202064329645524,0.3295841158860304,248948000
2011-12-27,0.32224979996681213,0.32729210513309975,0.3213329998223801,0.3233957796556189,195712000
2011-12-28,0.3142279386520386,0.3229373896546134,0.31399873178790083,0.3222497963845108,233960000
2011-12-29,0.32018712162971497,0.32087471512542154,0.3128528547609239,0.31743677496920825,211112000
2011-12-30,0.3176659941673279,0.3224790941783729,0.31720758027095347,0.319041153889489,186956000
2012-01-03,0.32179155945777893,0.330042627887191,0.321103965868274,0.32775064014806693,468044000
2012-01-04,0.3254585862159729,0.3268337729998449,0.31904109342842946,0.32202064657860846,347372000
2012-01-05,0.3371475636959076,0.33875195725025764,0.3224790060773814,0.3238541927461634,563548000
2012-01-06,0.3332511782646179,0.33714750336586413,0.32935485316337165,0.33691832384361925,533252000
2012-01-09,0.3332511782646179,0.33966866936671614,0.33095921910831916,0.3334803851091711,508244000
2012-01-10,0.3318760395050049,0.33852273840623626,0.3295840800195414,0.338293531528765,546328000
2012-01-11,0.3252294659614563,0.33187613954391193,0.3238542789267246,0.3288965858502068,484272000
2012-01-12,0.32316669821739197,0.32614625202918546,0.31606161046021686,0.32591707239586076,652364000
2012-01-13,0.3146863877773285,0.3215622672041469,0.3130820213755341,0.3208746737970018,504300000
2012-01-17,0.30987340211868286,0.3194996595501969,0.30941501541297467,0.3194996595501969,627176000
2012-01-18,0.32041627168655396,0.32293743828246335,0.3142279859684211,0.31583235229203854,632676000
2012-01-19,0.3288966119289398,0.3293550258584124,0.31972877049665016,0.32316671103375877,608312000
2012-01-20,0.3259170353412628,0.3323345288241944,0.32477105533796496,0.32843817495512695,546272000
2012-01-23,0.33485570549964905,0.3350849124546045,0.32202071711321856,0.32614625104616557,562792000
2012-01-24,0.3424190580844879,0.34379424468066433,0.3323344474535669,0.33256362700472175,730920000
2012-01-25,0.34035640954971313,0.34127318267918744,0.3236250676970861,0.3332513221681669,1274152000
2012-01-26,0.3371475636959076,0.349294982184751,0.3353140179006159,0.3453986290639731,799672000
2012-01-27,0.3417314887046814,0.3435650343849034,0.3323344441431419,0.3350847899857864,449996000
2012-01-30,0.3392104208469391,0.3408147874438629,0.33073014666460593,0.3357724807153941,399076000
2012-01-31,0.338522732257843,0.3403563052773741,0.33256362677494494,0.3401270984040658,357900000
2012-02-01,0.34219005703926086,0.34608638466455927,0.33760613575718607,0.342419236709969,428020000
2012-02-02,0.35502493381500244,0.35640009336565526,0.3405855536157687,0.34402352079819387,696236000
2012-02-03,0.3625883460044861,0.3655678988467144,0.35960879316225774,0.3602963864831278,495232000
2012-02-06,0.3598381280899048,0.36121328789867585,0.35662936722479416,0.36075490129575216,278868000
2012-02-07,0.36075475811958313,0.3628175106752367,0.35433726625865525,0.3602963716985836,410296000
2012-02-08,0.3738189935684204,0.3809240522522427,0.3589212281809854,0.36075480140730926,847612000
2012-02-09,0.37358975410461426,0.38046563261224403,0.37290216078938876,0.3784028799888801,561944000
2012-02-10,0.36442190408706665,0.3712977823681424,0.36235912420935695,0.36992259578300263,440268000
2012-02-13,0.3701518476009369,0.3749649739110565,0.3625883751088839,0.3735897871589323,610668000
2012-02-14,0.37221458554267883,0.3754233453953906,0.36694307296647033,0.37015183281918207,453756000
2012-02-15,0.37061014771461487,0.3873414824514171,0.36969337497504334,0.37565247974918364,1110856000
2012-02-16,0.3770275413990021,0.38000709301587454,0.3437941146844106,0.3451693007605984,1888588000
2012-02-17,0.36327606439590454,0.3797781731666525,0.3598381239302353,0.37725703321855497,1020360000
2012-02-21,0.3651095926761627,0.3740482258456914,0.3623592187880135,0.36304681226005087,518176000
2012-02-22,0.3625883460044861,0.37221457052972845,0.362129959564677,0.3632759393253561,492432000
2012-02-23,0.364651083946228,0.36671386382569043,0.3575459987874879,0.3632759246822313,323968000
2012-02-24,0.3619007468223572,0.36625548623579723,0.36029638064785285,0.3657970724810998,366668000
2012-02-27,0.3545665740966797,0.3589212873196904,0.34952424006289545,0.357316920728177,745268000
2012-02-28,0.3513577878475189,0.35869208142389064,0.347690641059333,0.3545665481177609,699884000
2012-02-29,0.34723225235939026,0.3584628722511882,0.3470030727630171,0.3525037655884124,689196000
2012-03-01,0.3495240807533264,0.353649612481356,0.3472321217180107,0.34860730806812285,449944000
2012-03-02,0.3525037169456482,0.3575460225601812,0.34837818423473454,0.34837818423473454,684076000
2012-03-05,0.3405855894088745,0.3506702304517381,0.3380644496398987,0.3499826369429919,514848000
2012-03-06,0.33737674355506897,0.3394394960706868,0.3314176382308003,0.33668915027575935,471400000
2012-03-07,0.3394395411014557,0.34081472784251016,0.3346264421523945,0.3392103615261564,441984000
2012-03-08,0.3405855894088745,0.3440235569526054,0.3385228362049561,0.34035640978750586,430852000
2012-03-09,0.3396686017513275,0.34402333967481374,0.3378350293268229,0.34150217417583206,367836000
2012-03-12,0.33439722657203674,0.34333588551216576,0.33348045365001455,0.3410439258847963,299948000
2012-03-13,0.33898112177848816,0.34081469481476756,0.33416799597354374,0.3357723894567332,553288000
2012-03-14,0.329354852437973,0.3396686686186015,0.3282088728623477,0.3389810754087646,735708000
2012-03-15,0.3341679573059082,0.3360015301300191,0.3291256525313349,0.3302716321311156,382380000
2012-03-16,0.3346264958381653,0.33600165547752864,0.3325637153956416,0.3343972889037785,428340000
2012-03-19,0.33554327487945557,0.33806444191312796,0.33393890827726386,0.33646007531093625,405400000
2012-03-20,0.33004263043403625,0.3337097507358216,0.32706307640473825,0.3337097507358216,449616000
2012-03-21,0.3314177393913269,0.33439729296292736,0.3263754326744827,0.33004257973527085,467840000
2012-03-22,0.3309593200683594,0.33370966643045685,0.3279797667917885,0.32889653980504874,425372000
2012-03-23,0.33348050713539124,0.33439728020445036,0.3277505798256576,0.33004256714294206,315456000
2012-03-26,0.33737674355506897,0.3389811096585841,0.33348041806872913,0.33668915027575935,288600000
2012-03-27,0.3396686017513275,0.3437941328758871,0.33806423612574954,0.3387518292002266,419968000
2012-03-28,0.347461462020874,0.35204538185232703,0.34150235531105816,0.34402352214728427,892448000
2012-03-29,0.34906572103500366,0.35181606662269815,0.34264822978217724,0.34700296867481006,372700000
2012-03-30,0.3529621660709381,0.3550249464538278,0.347003086494666,0.35204539300453264,527240000
2012-04-02,0.3513577878475189,0.3550249346357048,0.34631548150550134,0.35204538128559343,407776000
2012-04-03,0.34562787413597107,0.35433732691511677,0.3437943008157852,0.3538789404156493,430476000
2012-04-04,0.3357725739479065,0.3447112098429479,0.3337097929028244,0.34035649539609736,495896000
2012-04-05,0.3353140652179718,0.34035637151118814,0.3341680579507275,0.33623083824498673,369424000
2012-04-09,0.3309593200683594,0.33210529999609306,0.3245418270085874,0.3300425470550991,365504000
2012-04-10,0.324541836977005,0.33416806320117753,0.3229374704933625,0.3295841433494461,470360000
2012-04-11,0.32866746187210083,0.3357725505506313,0.3277506612529509,0.3288966415351445,372960000
2012-04-12,0.33646005392074585,0.3382936000225018,0.32775057332581614,0.3291257602244509,384868000
2012-04-13,0.324541836977005,0.33531407048642786,0.32431263005549144,0.3334804970812718,311324000
2012-04-16,0.3206455111503601,0.32775057054006873,0.31537399784682296,0.326833797496983,463468000
2012-04-17,0.3213330805301666,0.32545861391052494,0.3201871005535292,0.3215622874544212,460696000
2012-04-18,0.3178950846195221,0.3208746374985492,0.3139987588495541,0.3192702712782463,400764000
2012-04-19,0.3130820095539093,0.3256877880270963,0.31147761589037887,0.3137695756127765,667188000
2012-04-20,0.30689379572868347,0.31583245793116665,0.306206202125058,0.31491565735222476,509592000
2012-04-23,0.3032264709472656,0.3046016573512896,0.29589220721118964,0.30162210502410963,706244000
2012-04-24,0.29382961988449097,0.3066646376357776,0.2922252529114523,0.3041434700193413,730440000
2012-04-25,0.2997886538505554,0.30208061390531765,0.29268356675186485,0.29818428727668567,727112000
2012-04-26,0.30001768469810486,0.3025388502075445,0.2974965191886652,0.299559298420653,539208000
2012-04-27,0.29749658703804016,0.3013929395907706,0.294287855041766,0.29955936674048145,475356000
2012-04-30,0.2979550361633301,0.2995594298216292,0.293829503212003,0.29589228334882406,262268000
2012-05-01,0.3032264709472656,0.3064352301158856,0.29635059357176163,0.29635059357176163,408680000
2012-05-02,0.29451704025268555,0.30322649096782794,0.2929126742236011,0.30208051132958047,684008000
2012-05-03,0.28947487473487854,0.2970383494547328,0.2876413009660771,0.2952047756859313,419536000
2012-05-04,0.28099459409713745,0.2892456622378307,0.28099459409713745,0.2876412954666744,545092000
2012-05-07,0.2858075797557831,0.2908499118493458,0.2835156205577305,0.2860367866045119,604440000
2012-05-08,0.28557851910591125,0.2874120653697487,0.27824422476128063,0.28328653163147405,462312000
2012-05-09,0.2867244482040405,0.2890164079486605,0.27778578880663335,0.2805361350357143,520608000
2012-05-10,0.28466159105300903,0.2899331025044038,0.28007767280350193,0.2894747161439147,597092000
2012-05-11,0.30276817083358765,0.3135404036483143,0.30162219094455844,0.308268890694317,1435140000
2012-05-14,0.3009345829486847,0.30551850228244065,0.2940587039480508,0.3002469895841584,437472000
2012-05-15,0.2979550361633301,0.3075812888238648,0.29657987672776437,0.30093458925719485,599940000
2012-05-16,0.29199591279029846,0.3018513435267179,0.29107911265068337,0.29841340447836073,470484000
2012-05-17,0.2899331748485565,0.29589228098875564,0.2899331748485565,0.2931419348172464,335364000
2012-05-18,0.27686893939971924,0.2919959092819759,0.27549378019028536,0.2906207227502315,567288000
2012-05-21,0.28168216347694397,0.2830573504897581,0.2754938765639205,0.27732745014023263,416260000
2012-05-22,0.278244286775589,0.28191143476522795,0.27411875211782666,0.2814530480971047,410140000
2012-05-23,0.2851201295852661,0.28557854351272377,0.2711391605335484,0.27526469462440956,496000000
2012-05-24,0.2775566577911377,0.2871829132083475,0.2754939043859201,0.28672452659855724,520420000
2012-05-25,0.28420335054397583,0.28649531084494967,0.2773274696410543,0.2773274696410543,391752000
2012-05-29,0.2915375530719757,0.29337112636859786,0.287641226893101,0.2887872067882004,310000000
2012-05-30,0.2880996763706207,0.2903916366618846,0.28305736919430463,0.28832888332867584,379792000
2012-05-31,0.2848908007144928,0.28924551216570793,0.28122365514966347,0.2880995325919873,358192000
2012-06-01,0.2745770514011383,0.28168213812398046,0.27411866487889763,0.2789317916682188,440984000
2012-06-04,0.26884713768959045,0.27755659045185654,0.2665551778743792,0.2759522240456719,432856000
2012-06-05,0.276639848947525,0.27732744243482765,0.2674720086430082,0.2674720086430082,365224000
2012-06-06,0.28397414088249207,0.2846617344307051,0.27663987345363716,0.27870262677595453,368968000
2012-06-07,0.272514283657074,0.28970400955147835,0.2722850767471863,0.28809961582689725,526780000
2012-06-08,0.2777858376502991,0.2787026107804191,0.2729727104113687,0.2734310969764287,370308000
2012-06-11,0.28099459409713745,0.291766829537021,0.280307027854015,0.28672452226096284,839080000
2012-06-12,0.2867244482040405,0.28947479443312146,0.28374489507157147,0.2842032815560324,496128000
2012-06-13,0.2791609764099121,0.28718283553986307,0.27778578963013717,0.2864952421499756,494276000
2012-06-14,0.27572304010391235,0.2809945535824969,0.2729726935610087,0.2787025935763574,589884000
2012-06-15,0.28168216347694397,0.281911370419853,0.2752646696210114,0.27778583670373064,385288000
2012-06-18,0.28420335054397583,0.28649531084494967,0.2773274696410543,0.27961942994202815,304424000
2012-06-19,0.30345582962036133,0.3078105705304245,0.29451716816643486,0.29589235525852253,960476000
2012-06-20,0.3082687258720398,0.3139986222535775,0.3046015812589352,0.3064351535654875,972720000
2012-06-21,0.29428794980049133,0.30803970962216987,0.2936003563449438,0.30803970962216987,516376000
2012-06-22,0.2979550361633301,0.30139300305803174,0.293829503212003,0.2979550361633301,865360000
2012-06-25,0.2885579764842987,0.2991010015933227,0.2874119966821141,0.2981842286805005,494616000
2012-06-26,0.2917666733264923,0.2938294255961164,0.28603677555275014,0.29016230741430604,437152000
2012-06-27,0.30116382241249084,0.30322657540682363,0.2919959827535585,0.2919959827535585,506064000
2012-06-28,0.30345582962036133,0.305289403302371,0.29589235525852253,0.298413522486576,545896000
2012-06-29,0.31674912571907043,0.3174367190937463,0.3103316330926205,0.31056083999161743,616508000
2012-07-02,0.3082687258720398,0.31858253935880765,0.30574756053524277,0.3183533598969268,581684000
2012-07-03,0.3162907361984253,0.31697832956648164,0.30803967042637864,0.30826887732316893,219284000
2012-07-05,0.3130820095539093,0.31560314885515767,0.3082688832079482,0.3142279894151081,280076000
2012-07-06,0.30712297558784485,0.3117068961108644,0.3036850351955802,0.3107900956128676,382760000
2012-07-09,0.302997350692749,0.3066644969392146,0.30047618423301475,0.3052893102662117,306336000
